instance,directory,status,num_solutions,wall_clock_time,cpu_time,failures,propagations,solveTime,nodes,peakDepth,restarts,nogoods,AverageLbd,AverageLearnedNogoodLength,AverageConflictSize,NumUnitNogoodsLearned,circuitNumberPropagationsTotal,circuitNumberCircuitConflicts,circuitNumberAlldiffConflicts,circuitNumberTotalFixedEdgesAtConflict,circuitNumberNumberOfConflicts,circuitNumberGacPrunings,circuitNumberPropagationsThatGacPruned,circuitNumberTotalPruningHallSetSize,circuitNumberNumberOfPruningExplanations,circuitNumberMaxPruningHallSetSize,circuitNumberTotalSccSizeAtPruning,circuitNumberNumberOfSccPruningCalls,circuitNumberTotalVarsInvolvedInPruning,circuitNumberMaxValuesPrunedFromSingleVar,circuitNumberHallCircuitChecks,circuitNumberHallCircuitPrunings,circuitNumberCircuitPreventPrunings,type,best_sol
pumpkin-v3/opt/n100_k10/instance_n100_k10_0005.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/347,SATISFIABLE,15,1800.0,1800.0,69,42267,0.399717924,16659,1157,0,69,26.594202898550726,40.43478260869565,20.18840579710145,0,23312,340,13,28516,353,77712,11868,195723,77712,720,52121,11868,73262,60,41809,1355,5213,minimize,1158
pumpkin-v3/opt/n100_k10/instance_n100_k10_0002.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/360,OPTIMAL,34,3.93,3.6,2140,166746,3.401041545,35806,1139,0,2140,49.11355140186916,68.60607476635514,23.838317757009346,1,311744,27945,1350,2346439,29295,788705,176338,2640485,788705,2010,995944,176338,671592,280,833925,24494,121893,minimize,1133
pumpkin-v3/opt/n20_k3/instance_n20_k3_0003.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/28,OPTIMAL,3,14.99,0.11,19,1293,0.003616045,206,71,0,19,2.9473684210526314,8.894736842105264,5.2105263157894735,1,270,9,1,100,10,627,142,2472,627,66,1418,142,477,16,302,49,126,minimize,74
pumpkin-v3/opt/n100_k10/instance_n100_k10_0013.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/354,SATISFIABLE,1,1801.5,1789.59,1319719,21899862,1798.621284066,1343181,1173,0,1319719,40.448112817955945,134.8302388614546,4.963157308487641,0,4445476,4387,1056,344154,5443,15810059,3028685,141503897,15810059,98,99948927,3028685,11722939,11,4833276,6307,2941434,minimize,1228
pumpkin-v3/opt/n20_k3/instance_n20_k3_0002.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/50,OPTIMAL,1,4.97,0.31000000000000005,1165,40781,0.23219524,1280,76,0,1165,5.507296137339056,8.44206008583691,12.308154506437768,1,6495,723,27,11995,750,15349,3691,51503,15349,28,27836,3691,13019,6,7569,57,3147,minimize,76
pumpkin-v3/opt/n20_k3/instance_n20_k3_0012.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/27,OPTIMAL,1,15.18,0.19,468,15140,0.07967858,769,75,0,468,4.696581196581197,6.735042735042735,9.532051282051283,1,2626,264,7,3659,271,5432,1447,16545,5432,34,9436,1447,4716,7,3930,190,1320,minimize,92
pumpkin-v3/opt/n20_k3/instance_n20_k3_0011.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/46,OPTIMAL,1,17.27,0.14,168,4718,0.024074906,246,72,0,168,3.869047619047619,9.535714285714286,14.279761904761905,1,828,145,1,2298,146,1562,427,5329,1562,34,2023,427,1233,8,1200,43,393,minimize,85
pumpkin-v3/opt/n20_k3/instance_n20_k3_0026.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/22,OPTIMAL,2,1.18,0.08,10,905,0.002237899,155,74,0,10,2.9,4.9,6.4,1,186,13,0,169,13,432,95,2031,432,49,812,95,285,12,190,27,90,minimize,78
pumpkin-v3/opt/n20_k3/instance_n20_k3_0023.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/35,OPTIMAL,4,7.37,0.12,85,3470,0.01398486,348,67,0,85,3.6823529411764704,6.235294117647059,7.141176470588236,1,1916,274,9,3349,283,5008,1038,22079,5008,87,8501,1038,4011,19,3128,243,770,minimize,108
pumpkin-v3/opt/n20_k3/instance_n20_k3_0009.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/38,OPTIMAL,1,0.91,0.07,15,848,0.002456636,94,80,0,15,2.6666666666666665,5,6,1,123,10,0,70,10,246,71,933,246,23,493,71,206,6,137,14,58,minimize,80
pumpkin-v3/opt/n20_k3/instance_n20_k3_0007.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/29,OPTIMAL,2,9.31,0.11000000000000001,18,1203,0.00368073,160,77,0,18,3.1666666666666665,10.38888888888889,3.7777777777777777,1,184,10,0,114,10,415,97,1579,415,33,856,97,341,10,222,11,82,minimize,77
pumpkin-v3/opt/n20_k3/instance_n20_k3_0016.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/26,OPTIMAL,1,15.03,0.14,220,6010,0.033454076,312,78,0,220,4.581818181818182,12.354545454545455,4.577272727272727,1,1047,87,0,907,87,2536,628,9490,2536,32,6326,628,2129,6,1198,35,681,minimize,79
pumpkin-v3/opt/n20_k3/instance_n20_k3_0028.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/33,OPTIMAL,1,7.4,0.1,18,889,0.003121309,92,75,0,18,2.5,6.666666666666667,4.833333333333333,1,124,6,0,46,6,274,72,1347,274,32,651,72,210,8,168,21,77,minimize,75
pumpkin-v3/opt/n20_k3/instance_n20_k3_0018.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/49,OPTIMAL,2,17.28,0.13,106,3397,0.016403944,235,68,0,106,3.858490566037736,7.132075471698113,5.830188679245283,1,950,100,2,1287,102,1929,555,9358,1929,47,4023,555,1562,12,1560,125,499,minimize,78
pumpkin-v3/opt/n20_k3/instance_n20_k3_0001.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/45,OPTIMAL,1,17.29,0.11000000000000001,137,4214,0.022374379,206,69,0,137,4.175182481751825,6.759124087591241,10.583941605839415,2,909,121,2,1870,123,1823,511,6646,1823,36,3871,511,1472,8,1138,159,380,minimize,117
pumpkin-v3/opt/n20_k3/instance_n20_k3_0025.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/39,OPTIMAL,1,1.7,0.1,165,5178,0.025306424,238,70,0,165,3.381818181818182,5.33939393939394,9.296969696969697,3,1427,176,20,2821,196,2697,766,7166,2697,34,4458,766,2285,8,2480,140,843,minimize,192
pumpkin-v3/opt/n20_k3/instance_n20_k3_0015.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/41,OPTIMAL,1,7.01,0.09,20,766,0.002617175,94,74,0,20,3.35,3.9,4.4,2,186,26,0,314,26,280,92,1015,280,34,450,92,225,8,232,32,75,minimize,90
pumpkin-v3/opt/n20_k3/instance_n20_k3_0017.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/23,OPTIMAL,2,11.52,0.1,13,973,0.00308413,139,65,0,13,3.923076923076923,9.692307692307692,5.615384615384615,1,212,3,0,33,3,496,118,2878,496,49,1416,118,379,11,317,11,129,minimize,66
pumpkin-v3/opt/n20_k3/instance_n20_k3_0004.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/31,OPTIMAL,4,13.46,0.1,11,1482,0.003560349,305,79,0,11,4.818181818181818,8.636363636363637,3.1818181818181817,1,432,32,0,423,32,879,221,3772,879,75,1323,221,723,20,678,34,154,minimize,82
pumpkin-v3/opt/n20_k3/instance_n20_k3_0000.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/34,OPTIMAL,4,7.61,0.1,13,1437,0.003466539,293,78,0,13,3,4.461538461538462,3.3846153846153846,1,531,59,0,474,59,1167,270,5303,1167,89,2645,270,1048,16,570,32,178,minimize,90
pumpkin-v3/opt/n20_k3/instance_n20_k3_0019.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/40,OPTIMAL,5,2.55,0.1,65,3210,0.011967167,387,70,0,65,3.8923076923076922,8.676923076923076,5.107692307692307,1,1302,117,9,1710,126,2729,713,9549,2729,83,4919,713,2297,24,1598,146,524,minimize,71
pumpkin-v3/opt/n20_k3/instance_n20_k3_0006.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/37,OPTIMAL,4,1.79,0.1,42,2196,0.008277432,323,74,0,42,3.3095238095238093,8.023809523809524,9,1,535,37,0,367,37,1043,314,4593,1043,90,3242,314,820,20,558,83,263,minimize,75
pumpkin-v3/opt/n20_k3/instance_n20_k3_0024.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/21,OPTIMAL,2,19.51,0.11,35,1470,0.006069305,170,69,0,35,3.3142857142857145,6.285714285714286,4.9714285714285715,1,325,11,0,142,11,677,188,3227,677,51,1882,188,537,12,387,39,165,minimize,69
pumpkin-v3/opt/n20_k3/instance_n20_k3_0021.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/48,OPTIMAL,1,17.25,0.11,23,1181,0.004770734,88,63,0,23,3.9565217391304346,7.608695652173913,7.608695652173913,1,215,4,0,52,4,451,136,1832,451,31,1291,136,378,6,335,30,135,minimize,68
pumpkin-v3/opt/n20_k3/instance_n20_k3_0022.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/44,OPTIMAL,2,7.33,0.13,137,5538,0.02691687,291,81,0,137,4.474452554744525,13.72992700729927,11.540145985401459,1,928,81,0,1290,81,1790,547,7489,1790,50,4487,547,1428,18,1195,34,504,minimize,82
pumpkin-v3/opt/n20_k3/instance_n20_k3_0027.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/30,OPTIMAL,3,7.84,0.1,47,1797,0.008048561,259,75,0,47,3.4680851063829787,10.404255319148936,3.9148936170212765,1,437,9,0,123,9,970,249,3809,970,61,2385,249,795,13,534,41,251,minimize,76
pumpkin-v3/opt/n20_k3/instance_n20_k3_0008.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/43,OPTIMAL,5,6.94,0.11000000000000001,36,2656,0.009546324,360,71,0,36,3.6944444444444446,8.527777777777779,6.5,1,1296,72,16,1140,88,2696,694,12246,2696,99,6931,694,2097,18,1340,110,773,minimize,72
pumpkin-v3/opt/n20_k3/instance_n20_k3_0010.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/47,OPTIMAL,2,17.11,0.12,143,5367,0.027367962,297,80,0,143,4.489510489510489,9.153846153846153,5.706293706293707,1,959,48,14,792,62,2566,571,8966,2566,40,4715,571,1857,10,1421,101,521,minimize,81
pumpkin-v3/opt/n20_k3/instance_n20_k3_0020.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/42,OPTIMAL,1,7.25,0.11000000000000001,65,2370,0.011053228,158,72,0,65,3.6615384615384614,5.938461538461539,9.6,1,567,51,0,756,51,988,309,3046,988,36,1564,309,764,8,888,24,311,minimize,107
pumpkin-v3/opt/n20_k3/instance_n20_k3_0005.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/25,OPTIMAL,1,14.61,0.54,2881,72257,0.442029795,3192,89,0,2881,5.601874349184311,9.60812217979868,14.721971537660535,1,13838,2431,10,39963,2441,18822,7233,46749,18822,34,27616,7233,15772,9,21573,2317,7015,minimize,90
pumpkin-v3/opt/n20_k3/instance_n20_k3_0029.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/32,OPTIMAL,1,8.55,0.11,41,1818,0.007140886,119,75,0,41,3.2439024390243905,5.195121951219512,5.902439024390244,1,348,37,0,388,37,617,194,1763,617,23,972,194,499,8,541,83,185,minimize,77
pumpkin-v3/opt/n20_k3/instance_n20_k3_0014.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/36,OPTIMAL,4,7.24,0.12,2,1193,0.002068921,294,79,0,2,2,6,2.5,1,303,0,0,0,0,591,147,1872,591,65,635,147,497,13,512,32,111,minimize,79
pumpkin-v3/opt/n20_k3/instance_n20_k3_0013.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/24,OPTIMAL,3,15.95,0.1,7,1065,0.002284498,229,79,0,7,2.857142857142857,6.571428571428571,5.857142857142857,1,218,4,0,16,4,440,115,1903,440,68,1121,115,328,20,198,34,85,minimize,79
