instance,directory,status,num_solutions,wall_clock_time,cpu_time,failures,propagations,solveTime,nodes,peakDepth,restarts,nogoods,AverageLbd,AverageLearnedNogoodLength,AverageConflictSize,NumUnitNogoodsLearned,circuitNumberPropagationsThatFoundConflict,circuitNumberTotalFixedEdgesAtConflict,circuitNumberNumberOfConflicts,circuitNumberPropagationsThatPruned,circuitNumberPropagationsTotal,type,best_sol
pumpkin-v0/opt/n150_k10/instance_n150_k10_0013.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/141,SATISFIABLE,1,1800.0,1800.0,63630,95943738,71.222198016,137378,1747,3,63630,50.57969511236838,84.31912619833412,47.90837655194091,0,23604,3316233,23604,43989,195267,minimize,137378
pumpkin-v0/opt/n150_k10/instance_n150_k10_0009.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/144,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0019.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/142,UNKNOWN,0,1802.94,1784.5900000000001,2030316,2582062941,1791.956372069,5108915,119,0,2030316,27.786723347498615,58.15526253056174,20.455626119283895,0,50187,5685491,50187,447142,5311107,minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0001.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/147,SATISFIABLE,4,1800.0,1800.0,7026,9449905,9.682923511,16636,1686,0,7026,70.13948192428124,80.87005408482779,87.08368915456875,0,13593,1981799,13593,15609,58845,minimize,6322
pumpkin-v0/opt/n150_k10/instance_n150_k10_0012.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/152,SATISFIABLE,1,1802.6,1781.28,2169373,2328099169,1789.081444819,4965251,1674,0,2169373,23.4212636554433,59.65500492538627,22.868013937667705,0,19960,2432626,19960,189975,4443827,minimize,24516
pumpkin-v0/opt/n150_k10/instance_n150_k10_0011.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/146,SATISFIABLE,7,1800.0,1800.0,482337,554561689,669.502293414,1256854,1724,0,482337,60.75210278290904,77.12882486726086,76.70990407121991,0,2652652,369801750,2652652,744473,10904057,minimize,711727
pumpkin-v0/opt/n150_k10/instance_n150_k10_0014.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/140,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0018.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/148,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0007.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/138,SATISFIABLE,1,1800.0,1800.0,774,1419873,0.368135631,4184,1761,0,774,13.689922480620154,32.13695090439276,6.875968992248062,0,103,13180,103,554,2986,minimize,4184
pumpkin-v0/opt/n150_k10/instance_n150_k10_0016.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/153,UNKNOWN,0,1802.4,1781.4099999999999,2375504,2659921433,1788.690113976,3622312,110,0,2375504,25.955093740107362,55.04328386733931,17.113037906903124,0,27858,3636892,27858,292613,3245468,minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0002.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/154,UNKNOWN,0,1802.38,1780.07,1141158,2046323256,1788.998277463,2129863,182,1,1141158,64.98177815867741,174.9610825144283,40.74616924212072,0,175995,20155161,175995,937302,3582362,minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0000.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/155,UNKNOWN,0,1802.42,1779.93,1687966,2518081831,1789.082661186,2963993,112,0,1687966,31.78627650082999,70.20896451705781,21.69670360658923,0,107703,13195197,107703,790222,3577415,minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0010.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/143,UNKNOWN,0,1802.98,1784.42,1970635,2215869203,1791.765742812,3698240,117,0,1970635,37.27288868816397,75.80322129668863,27.66867329566358,0,24332,2881458,24332,347996,3179187,minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0005.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/137,UNKNOWN,0,1801.9,1787.39,1194932,1270529660,1794.195268572,1704630,114,0,1194932,60.625253989348344,109.53319184690008,68.83347169546049,0,445835,62862005,445835,147857,2111573,minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0004.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/136,UNKNOWN,0,1801.57,1787.15,1572723,2414810916,1794.122693166,4539760,168,1,1572723,35.58786703062141,103.67740345884177,42.35960242204126,0,31158,3620988,31158,765573,5197353,minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0008.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/150,UNKNOWN,0,1801.86,1786.19,1955367,2205609625,1792.346582552,3351758,114,0,1955367,41.13038575367182,83.2730137104697,27.033243887208897,0,86980,10053308,86980,385797,3551033,minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0006.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/149,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0003.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/151,UNKNOWN,0,1801.72,1786.03,1881962,2245247860,1792.013314928,3040393,114,0,1881962,35.169529459149544,85.30167399766839,27.674139541606046,0,116099,13927380,116099,1138894,4109072,minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0015.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/139,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n20_k3/instance_n20_k3_0006.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/415,OPTIMAL,4,15.5,0.15000000000000002,98,19076,0.008313452,397,76,0,98,3.7551020408163267,7.73469387755102,5.469387755102041,1,91,1350,91,251,603,minimize,86
pumpkin-v0/opt/n20_k3/instance_n20_k3_0000.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/413,OPTIMAL,4,14.35,0.15,124,21417,0.009820393,472,79,0,124,3.7338709677419355,7.774193548387097,2.8306451612903225,1,49,589,49,323,1097,minimize,201
pumpkin-v0/opt/n20_k3/instance_n20_k3_0016.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/406,OPTIMAL,1,15.36,0.15000000000000002,187,36437,0.015268212,346,78,0,187,4.2032085561497325,9.096256684491978,3.197860962566845,1,33,398,33,107,388,minimize,87
pumpkin-v0/opt/n20_k3/instance_n20_k3_0027.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/420,OPTIMAL,3,4.17,0.11,127,23562,0.010154877,395,76,0,127,3.8976377952755907,7.732283464566929,2.4645669291338583,1,23,307,23,141,462,minimize,93
pumpkin-v0/opt/n20_k3/instance_n20_k3_0012.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/399,OPTIMAL,1,25.28,0.16999999999999998,233,33190,0.017287012,396,75,0,233,4.103004291845494,8.665236051502147,3.6051502145922747,1,55,746,55,90,463,minimize,141
pumpkin-v0/opt/n150_k10/instance_n150_k10_0017.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/145,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n20_k3/instance_n20_k3_0005.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/422,OPTIMAL,1,5.08,0.32,2841,335307,0.190516225,3729,90,0,2841,5.3826117564237945,8.675114396339318,11.902147131291798,1,2192,34357,2192,596,5892,minimize,118
pumpkin-v0/opt/n20_k3/instance_n20_k3_0011.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/398,OPTIMAL,1,23.72,0.16999999999999998,213,30876,0.015988794,333,72,0,213,3.868544600938967,6.948356807511737,12.305164319248826,1,190,2925,190,65,527,minimize,142
pumpkin-v0/opt/n20_k3/instance_n20_k3_0026.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/403,OPTIMAL,2,15.4,0.12000000000000001,80,15068,0.00605283,233,77,0,80,4.45,7.8,5,1,46,840,46,75,260,minimize,90
pumpkin-v0/opt/n20_k3/instance_n20_k3_0020.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/424,OPTIMAL,1,8.57,0.12000000000000001,208,30506,0.012166929,329,73,0,208,4.110576923076923,6.908653846153846,4.418269230769231,1,96,1358,96,226,669,minimize,269
pumpkin-v0/opt/n20_k3/instance_n20_k3_0018.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/408,OPTIMAL,2,18.89,0.12,74,12328,0.004484544,237,69,0,74,3.7162162162162162,5.108108108108108,6.256756756756757,1,88,1199,88,91,344,minimize,91
pumpkin-v0/opt/n20_k3/instance_n20_k3_0004.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/412,OPTIMAL,4,15.58,0.14,62,12375,0.005362699,353,79,0,62,4.032258064516129,8.46774193548387,2.725806451612903,1,48,584,48,86,397,minimize,98
pumpkin-v0/opt/n20_k3/instance_n20_k3_0025.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/405,OPTIMAL,1,16.96,0.16999999999999998,187,32915,0.013989691,284,70,0,187,3.4705882352941178,5.096256684491979,7.46524064171123,3,216,3183,216,251,728,minimize,241
pumpkin-v0/opt/n20_k3/instance_n20_k3_0007.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/400,OPTIMAL,2,17.78,0.13,49,9602,0.003474613,210,77,0,49,3.4489795918367347,8.714285714285714,2.7142857142857144,1,8,89,8,46,154,minimize,84
pumpkin-v0/opt/n20_k3/instance_n20_k3_0009.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/402,OPTIMAL,1,17.36,0.14,64,8354,0.003556898,176,80,0,64,3.203125,6.359375,3.484375,1,18,153,18,34,151,minimize,80
pumpkin-v0/opt/n20_k3/instance_n20_k3_0029.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/423,OPTIMAL,1,4.54,0.11,296,44787,0.020067525,477,76,0,296,3.75,9.45608108108108,2.760135135135135,1,15,171,15,105,476,minimize,96
pumpkin-v0/opt/n20_k3/instance_n20_k3_0001.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/407,OPTIMAL,1,15.35,0.14,252,37939,0.01714292,345,69,0,252,4.138888888888889,5.865079365079365,5.801587301587301,2,155,2194,155,255,761,minimize,231
pumpkin-v0/opt/n20_k3/instance_n20_k3_0003.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/396,OPTIMAL,3,25.32,0.14,63,11384,0.004896646,264,71,0,63,3.3174603174603177,6.619047619047619,2.5396825396825395,1,22,258,22,159,337,minimize,91
pumpkin-v0/opt/n20_k3/instance_n20_k3_0015.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/410,OPTIMAL,1,19.99,0.15000000000000002,109,14586,0.005460956,198,75,0,109,3.220183486238532,6.26605504587156,3.44954128440367,2,85,1094,85,46,357,minimize,194
pumpkin-v0/opt/n20_k3/instance_n20_k3_0019.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/416,OPTIMAL,5,1.2,0.11,109,19552,0.008211842,460,71,0,109,3.8440366972477062,7.889908256880734,5.1192660550458715,1,143,2258,143,163,697,minimize,75
pumpkin-v0/opt/n20_k3/instance_n20_k3_0014.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/425,OPTIMAL,4,10.64,0.12000000000000001,189,35008,0.01513904,512,80,0,189,4.322751322751323,11.253968253968255,3.4021164021164023,1,28,371,28,123,475,minimize,83
pumpkin-v0/opt/n20_k3/instance_n20_k3_0017.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/411,OPTIMAL,2,18.23,0.13,52,8992,0.003332154,196,67,0,52,3.7115384615384617,7.038461538461538,2.7115384615384617,1,10,104,10,31,153,minimize,71
pumpkin-v0/opt/n20_k3/instance_n20_k3_0024.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/418,OPTIMAL,2,0.82,0.11,196,32954,0.01383861,368,74,0,196,4.51530612244898,8.178571428571429,3.372448979591837,1,65,737,65,116,439,minimize,70
pumpkin-v0/opt/n20_k3/instance_n20_k3_0013.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/421,OPTIMAL,3,5.12,0.11,89,14784,0.006564586,333,84,0,89,4.449438202247191,13.044943820224718,3.539325842696629,1,9,112,9,47,226,minimize,81
pumpkin-v0/opt/n20_k3/instance_n20_k3_0021.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/417,OPTIMAL,1,0.75,0.1,97,16603,0.006465259,194,63,0,97,4.855670103092783,7.896907216494846,3.7731958762886597,1,34,557,34,71,248,minimize,85
pumpkin-v0/opt/n20_k3/instance_n20_k3_0028.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/404,OPTIMAL,1,16.99,0.17,31,6674,0.002277646,122,78,0,31,3.129032258064516,5.483870967741935,2.7419354838709675,1,15,144,15,32,107,minimize,88
pumpkin-v0/opt/n20_k3/instance_n20_k3_0010.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/414,OPTIMAL,2,14.82,0.15000000000000002,215,32250,0.014700156,416,82,0,215,4.786046511627907,9.483720930232558,4.948837209302326,1,49,730,49,105,414,minimize,83
pumpkin-v0/opt/n20_k3/instance_n20_k3_0002.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/397,OPTIMAL,1,24.3,0.25,1347,262519,0.125595149,1544,77,0,1347,5.475129918337045,7.679287305122495,10.429844097995545,1,1056,16854,1056,943,3224,minimize,77
pumpkin-v0/opt/n20_k3/instance_n20_k3_0008.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/409,OPTIMAL,5,19.88,0.14,143,22809,0.010091406,493,79,0,143,3.762237762237762,8.27972027972028,3.5594405594405596,1,164,1990,164,153,845,minimize,76
pumpkin-v0/opt/n20_k3/instance_n20_k3_0023.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/401,OPTIMAL,4,16.09,0.14,121,18923,0.009236328,433,77,0,121,3.6363636363636362,5.090909090909091,6.56198347107438,1,282,3597,282,228,1111,minimize,148
pumpkin-v0/opt/n20_k7/instance_n20_k7_0001.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/113,OPTIMAL,18,15.7,8.03,39046,4211284,7.934270089,41995,193,0,39046,7.237156174768222,29.024740050197202,11.16088715873585,1,4157,62380,4157,109503,395391,minimize,207
pumpkin-v0/opt/n20_k3/instance_n20_k3_0022.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/419,OPTIMAL,2,1.2,0.13,239,48689,0.021167415,413,83,0,239,4.799163179916318,12.518828451882845,7.96652719665272,1,124,2130,124,243,702,minimize,110
pumpkin-v0/opt/n20_k7/instance_n20_k7_0017.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/126,OPTIMAL,9,7.35,1.71,12060,1910977,1.6147404349999999,16008,180,0,12060,6.587396351575456,37.26898839137645,10.155721393034826,1,257,3548,257,4048,17756,minimize,198
pumpkin-v0/opt/n20_k7/instance_n20_k7_0021.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/107,OPTIMAL,12,16.95,0.27,2242,280482,0.135833332,4035,174,0,2242,7.561552185548617,25.206958073148975,7.012488849241748,1,1342,22016,1342,3980,16350,minimize,214
pumpkin-v0/opt/n20_k7/instance_n20_k7_0026.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/119,OPTIMAL,10,8.5,0.8300000000000001,5346,850062,0.73504529,6802,162,0,5346,7.019079685746353,45.21492704826038,10.459970071081182,1,655,10177,655,1784,7493,minimize,161
pumpkin-v0/opt/n20_k7/instance_n20_k7_0008.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/133,OPTIMAL,18,7.45,0.65,4453,762981,0.552556433,7221,185,0,4453,6.094543004715922,41.30002245677072,10.311475409836065,1,591,8702,591,3452,11889,minimize,187
pumpkin-v0/opt/n20_k7/instance_n20_k7_0012.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/122,OPTIMAL,9,6.25,0.13,382,61921,0.039056373,1617,164,0,382,5.007853403141361,31.51832460732984,5.316753926701571,1,273,4317,273,227,1815,minimize,210
pumpkin-v0/opt/n20_k7/instance_n20_k7_0013.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/118,OPTIMAL,14,18.19,0.16,693,93335,0.051384429,2846,185,0,693,7.821067821067821,20.75901875901876,7.767676767676767,1,4015,65399,4015,690,10740,minimize,369
pumpkin-v0/opt/n20_k7/instance_n20_k7_0006.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/131,OPTIMAL,4,33.01,26.220000000000002,164308,17850829,26.121663812,174137,176,0,164308,8.899761423667746,25.10428585339728,9.85526572047618,1,2274,30931,2274,31005,188537,minimize,178
pumpkin-v0/opt/n20_k7/instance_n20_k7_0005.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/128,OPTIMAL,10,10.66,5.140000000000001,29971,3395252,5.041751415,34949,202,0,29971,6.43995862667245,32.817223315872006,12.538320376363819,1,921,13194,921,6093,38516,minimize,294
pumpkin-v0/opt/n20_k7/instance_n20_k7_0020.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/117,OPTIMAL,6,792.18,787.53,2756636,277189774,789.275852693,2852048,183,0,2756636,8.561046870170744,27.82982120236404,13.765948786854702,1,25503,322521,25503,403664,2673007,minimize,213
pumpkin-v0/opt/n20_k7/instance_n20_k7_0019.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/127,OPTIMAL,9,6.88,1.6,13991,1624864,1.509297343,21050,173,0,13991,6.136016010292331,25.36766492745336,9.366021013508684,1,924,11259,924,6988,44562,minimize,180
pumpkin-v0/opt/n20_k7/instance_n20_k7_0018.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/130,OPTIMAL,7,270.11,262.41,1908901,278247646,262.188177089,1925000,170,0,1908901,8.146502097280058,23.438162062883304,14.856128211992136,1,1368981,23529966,1368981,577420,3377549,minimize,172
pumpkin-v0/opt/n20_k7/instance_n20_k7_0000.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/110,OPTIMAL,11,8.09,0.36,2361,305561,0.252333279,4098,171,0,2361,6.4091486658195675,24.936044049131723,4.250317662007624,1,148,2187,148,2191,10619,minimize,189
pumpkin-v0/opt/n20_k7/instance_n20_k7_0024.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/123,OPTIMAL,15,7.5,0.68,5629,678728,0.583634586,7940,181,0,5629,7.686978148871913,34.00071060579144,12.096642387635459,1,915,14093,915,9266,41495,minimize,189
pumpkin-v0/opt/n20_k7/instance_n20_k7_0023.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/135,OPTIMAL,11,10.92,4.17,27623,2722845,4.077837437,31178,182,0,27623,5.908663070629548,33.02961300365637,15.354451000977447,1,1554,22149,1554,4293,26638,minimize,199
pumpkin-v0/opt/n20_k7/instance_n20_k7_0014.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/112,OPTIMAL,10,25.54,17.87,65809,7726514,17.794580868,68772,177,0,65809,7.186083970277622,36.24393320062605,13.122354085307482,1,1832,28980,1832,13368,59801,minimize,332
pumpkin-v0/opt/n20_k7/instance_n20_k7_0015.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/111,OPTIMAL,12,11.34,3.94,27246,3522058,3.8331440150000002,29469,193,0,27246,6.61719151435073,35.995228657417606,11.237282536886148,1,728,9635,728,8042,30059,minimize,201
pumpkin-v0/opt/n20_k7/instance_n20_k7_0029.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/132,OPTIMAL,5,521.69,512.18,1841796,189128317,513.297279954,1873691,176,0,1841796,9.361465656348477,30.568049338797564,13.206332297387984,1,8238,116512,8238,222190,1820792,minimize,176
pumpkin-v0/opt/n20_k7/instance_n20_k7_0010.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/115,OPTIMAL,7,6.08,0.26,1848,320944,0.177545476,3031,138,0,1848,6.761904761904762,34.50595238095238,10.372294372294371,1,812,14388,812,954,4569,minimize,138
pumpkin-v0/opt/n20_k7/instance_n20_k7_0027.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/134,OPTIMAL,7,12.87,6.34,46982,5705486,6.246209277,51134,185,0,46982,7.084245030011494,27.24713720148142,12.349261419266954,1,19472,301216,19472,13328,84959,minimize,714
pumpkin-v0/opt/n20_k7/instance_n20_k7_0011.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/114,OPTIMAL,8,9.9,4.1,24051,3266375,4.024160359,25825,175,0,24051,7.103821046941915,35.92362063947445,11.605754438484887,1,1317,18434,1317,6763,27659,minimize,175
pumpkin-v0/opt/n20_k7/instance_n20_k7_0009.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/106,OPTIMAL,5,26.31,9.74,79671,9414302,9.614552602,84368,172,0,79671,7.623401237589587,25.21221021450716,11.249839966863727,1,3028,40333,3028,14965,91187,minimize,356
pumpkin-v0/opt/n20_k7/instance_n20_k7_0025.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/116,OPTIMAL,8,0.57,0.42000000000000004,5015,713572,0.341703186,8159,152,0,5015,5.5357926221336,15.579661016949153,7.818943170488534,1,4706,76587,4706,2727,16608,minimize,152
pumpkin-v0/opt/n20_k7/instance_n20_k7_0003.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/108,OPTIMAL,12,9.87,0.26,1613,207868,0.140809834,3387,156,0,1613,7.608183508989461,20.13639181649101,3.8276503409795413,1,811,9728,811,2827,19527,minimize,163
pumpkin-v0/opt/n20_k7/instance_n20_k7_0022.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/129,OPTIMAL,10,6.03,0.42,3401,511513,0.332917283,5184,168,0,3401,6.356071743604822,37.14613349014996,9.593942957953542,1,1464,19370,1464,3325,13059,minimize,169
pumpkin-v0/opt/n20_k7/instance_n20_k7_0002.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/125,OPTIMAL,10,6.08,0.54,4343,569366,0.433643807,6984,172,0,4343,6.854248215519227,24.828920101312455,7.989868754317293,1,1681,26026,1681,3969,18041,minimize,172
pumpkin-v0/opt/n20_k7/instance_n20_k7_0004.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/124,OPTIMAL,14,6.52,0.25,1854,232420,0.15854285,3781,164,0,1854,6.369471413160734,23.339805825242717,8.073894282632146,1,508,7628,508,2011,9794,minimize,159
pumpkin-v0/opt/n20_k7/instance_n20_k7_0016.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/120,OPTIMAL,14,8.06,0.37,2449,332713,0.265318617,4465,177,0,2449,7.490404246631278,29.398121682319314,7.763576970191915,1,616,10316,616,4583,17432,minimize,197
pumpkin-v0/opt/n20_k7/instance_n20_k7_0007.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/109,OPTIMAL,14,9.74,0.16999999999999998,500,78683,0.043551993,2229,157,0,500,6.284,23.304,5.726,1,583,11314,583,988,4108,minimize,162
pumpkin-v0/opt/n20_k7/instance_n20_k7_0028.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/121,OPTIMAL,11,6.29,0.18,913,122111,0.072572684,2769,173,0,913,5.041621029572837,24.2092004381161,8.842278203723987,1,684,10654,684,649,4721,minimize,194
pumpkin-v0/opt/n50_k15/instance_n50_k15_0004.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/69,ERROR,21,1364.43,1354.76,58254,18983361,15.007459424,75072,836,0,58254,24.736739108044084,61.396539293439076,15.429481237339925,0,26378,1196628,26378,74025,304676,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0008.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/72,SATISFIABLE,12,1801.43,1789.1299999999999,3311680,919605307,1797.259936822,3564221,902,0,3311680,24.039012525364768,54.57930959512996,20.727145436757176,0,184036,8078219,184036,1643692,9233531,minimize,966
pumpkin-v0/opt/n50_k15/instance_n50_k15_0015.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/83,ERROR,9,1801.65,1770.1,296,131018,0.053902116,7909,902,0,296,14.746621621621621,25.51689189189189,6.351351351351352,0,75,3509,75,597,3064,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0007.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/80,ERROR,45,1399.49,1387.14,22535,8272007,8.325655344,58001,895,0,22535,23.964410916352342,93.13201686265809,28.767561570889725,0,239539,11080250,239539,121248,833331,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0016.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/68,ERROR,7,1770.69,1727.34,27510,7081114,7.838128631,34065,909,0,27510,30.062777171937476,46.14249363867685,9.872664485641584,0,2264,99601,2264,25258,78296,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0005.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/79,SATISFIABLE,1,1803.57,1788.45,5498496,1455922078,1795.876697141,5907962,913,0,5498496,36.20728850216496,38.44152273639919,41.503187598936144,0,8194606,375418398,8194606,2124840,17443554,minimize,3637235
pumpkin-v0/opt/n50_k15/instance_n50_k15_0019.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/67,SATISFIABLE,28,1801.6,1789.83,3399583,921125764,1797.172561033,3675225,914,0,3399583,25.46801357695929,59.43123906667377,16.53684496010246,0,72158,3077815,72158,985329,5371793,minimize,1490
pumpkin-v0/opt/n50_k15/instance_n50_k15_0001.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/64,SATISFIABLE,20,1801.54,1788.54,4437889,1261566440,1796.184222952,4794453,904,1,4437889,18.532490785596487,45.23836625927327,13.820183650379718,0,384704,16346998,384704,1424965,6469188,minimize,1030
pumpkin-v0/opt/n50_k15/instance_n50_k15_0014.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/77,ERROR,42,1619.84,1581.99,3447812,1341517207,1174.449701093,11090972,869,9,3447812,11.232819248845354,41.65993737477565,21.786287071336837,0,1900270,84082579,1900270,15334469,186115659,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0017.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/81,ERROR,48,1206.49,1196.46,579371,183937418,235.78575009,649420,901,6,579371,19.331205738637248,85.66191266045418,31.24846946084633,0,338195,14389969,338195,2435543,9796838,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0000.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/66,ERROR,38,1274.75,1265.45,3674141,1327898840,1059.175027429,5978772,883,1,3674141,19.365233397411803,52.829576219312216,30.86177231630468,0,3328887,152135241,3328887,1774473,10602222,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0020.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/63,ERROR,15,1701.4,1688.93,1314,490232,0.302532495,13264,908,0,1314,20.65905631659056,31.679604261796044,14.9337899543379,0,6629,284778,6629,5097,29616,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0018.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/70,ERROR,23,1204.45,1196.12,300500,87370758,103.709551958,385130,937,0,300500,17.243620632279534,55.408762063227954,20.900951747088186,0,14842,615773,14842,433509,3275952,minimize,
